dateEpoch,pioneer,settler,technician,engineer,scientist,DW,RAT,OVE,COF,PWO,EXO,PT,KOM,REP,MED,HMS,SCN,ALE,SC,FIM,HSS,PDA,GIN,VG,MEA,LC,WS,WIN,NST
1760961600,1515.4812523685,2735.0375038758,4863.5187573992,16968.125020582,31833.125023972,96.41250038147,155.125,113.96249961853,766,346.75,337.5,471.5,785.625,660.5,1225,1882.5,2215,1196.25,830.5,1813.75,2328.75,2170,1570,2212.5,3321.25,4950,4405,5655,1425
1761048000,1531.0750071723,2733.912509609,4853.6250159834,16890.250032041,31729.250035416,95.650001525879,155.5,130.625,778.875,358.625,337.125,468.75,786.875,664.25,1225,1836.25,2215,1212.5,831.25,1801.25,2331.25,2170,1586.25,2215,3302.5,4950,4405,5690,1425
1761134400,1523.2375040632,2707.9000058062,4862.9375102613,16857.750024423,31725.500027779,93.575000762939,156.375,149,762.125,339.375,333.75,467.25,767.625,668.25,1225,1821.25,2216.25,1238.75,830,1800,2335,2170,1582.5,2215,3290,4947.5,4405,5795,1425
1761220800,1529.0374979693,2706.549998166,4868.4999988228,16859.125009263,31739.750012513,95.049999237061,156.25,149.125,761.5,342.625,318.75,471.5,765.75,664.625,1225,1813.75,2220,1237.5,830,1798.75,2335,2236.25,1571.25,2215,3290,4945,4405,5795,1425
1761307200,1531.0875064284,2733.3125087954,4849.3750145584,16642.500030138,31197.750033494,96.850001335144,154,148.875,760.5,365,325,489.125,775.75,711.25,1225,1765,2220,1245,830,1767.5,2335,2165,1562.5,2215,3210,4945,4405,5795,1425
1761393600,1500.275003342,2720.0000049882,4834.4375088662,16932.750022933,30969.250025954,95.775000572205,153.625,122.375,741.625,353.375,321.75,482.75,774.375,713.75,1220,1745,2240,1251.25,830,1807.5,2342.5,2450,1557.5,2207.5,3180,4945,4405,5783.75,1485
1761480000,1497.2375002578,2695.3750010282,4842.9062531441,16936.625015289,30929.125018325,95.137499809265,153.375,126.625,742.75,342.5,312.5,489.375,765.5,665,1220,1817.5,2240,1230,830,1810,2340,2450,1551.25,2205,3180,4945,4405,5750,1485
1761566400,1497.3875018023,2689.7000028342,4902.118756176,17165.000019614,30830.937522142,94.487500190735,153.125,131.375,743,348.75,294.25,487.875,781.25,631,1228.75,1925,2325,1226.25,859.625,1837.5,2452.5,2447.5,1555,2265,3166.25,4945,4408.75,5750,1485
1761652800,1487.8999972232,2693.0624972135,4936.1374976896,17148.250008337,30703.000010699,93.624999046326,153.25,106.5,755,348.25,288.875,488.25,783.875,665,1217.5,1995,2370,1230,879.5,1836.25,2490,2445,1550,2285,3150,4945,4410,5750,1485
1761739200,1494.2687547505,2708.5125067793,4874.0000120355,17257.875027396,30722.375029773,93.875000953674,153.625,114.51249980927,755.625,346,291.375,488.75,792.375,674.75,1216.25,1882.5,2397.5,1217.5,879.375,1852.5,2490,2445,1545,2280,3152.5,4945,4410,5750,1485
1761825600,1510.512503311,2733.6250048541,4882.9750093045,17475.625023581,30720.125025958,93.525000572205,154.125,117.5,785.125,343,280,495,820,668.75,1218.75,1928.75,2485,1192.5,879.125,1883.75,2490,2445,1546.25,2280,3152.5,4945,4410,5750,1485
1761912000,1503.7625041008,2711.862505842,4809.9000107348,17642.500025518,30732.500027865,93.450000762939,152.875,121,775.125,352,287.75,503.875,795.5,680.25,1210,1800,2485,1197.5,879,1907.5,2500,2445,1550,2280,3155,4945,4410,5750,1485
1761998400,1518.7937517222,2764.5250030253,4858.8437562548,17682.875019796,30519.500022149,98.362500190735,153.375,122.01249980927,760.125,353.875,309.625,496.5,810.375,695.125,1210,1830,2362.5,1203.75,875,1906.25,2500,2445,1550,2280,3117.5,4945,4417.5,5750,1485
1762084800,1522.1500005629,2763.8750011362,4866.4437532108,17748.125015981,30275.12501834,100.01249980927,153.375,126.32500076294,764.125,316.875,279.875,499,813.875,701.25,1212.5,1830,2240,1210,874.75,1913.75,2500,2445,1545,2280,3080,4945,4425,5750,1485
1762171200,1521.5750011671,2754.2625020891,4881.4500046484,17839.875017889,30283.125020247,100.25,154.125,120.22500038147,756.875,327.625,295.25,499.125,790.875,701,1223.75,1833.75,2245,1210,874.5,1925,2500,2445,1550,2280,3080,4945,4425,5750,1485
1762257600,1532.9437508509,2714.8500020858,4895.7500047553,17862.875017868,30287.812520233,100.75,154.25,130.51249980927,768.375,317.5,229.75,482,789.75,699.875,1225,1835,2316.25,1211.25,875,1928.75,2496.25,2446.25,1542.5,2276.25,3080,4941.25,4421.25,5750,1485
1762344000,1531.3749994468,2713.125000108,4881.4687519241,17728.000014052,30061.500016414,98.46249961853,154.375,131.875,777.625,326.375,235.375,494.75,794.25,676.25,1221.25,1831.25,2336.25,1215,875,1913.75,2495,2450,1537.5,2275,3051.25,4940,4420,5750,1485
1762430400,1537.7750009801,2718.6750020105,4882.9937547715,17574.750017794,29631.562520224,97.4375,156,133.625,782.875,328.875,238.375,493.5,794.625,674.625,1220,1830,2335,1215,867.125,1893.75,2478.75,2448.75,1540,2267.5,2992.5,4940,4418.75,5742.5,1482.5
1762516800,1517.94999565,2728.9749954119,4868.8249947485,17445.500004403,29655.750006866,95.649998664856,155.625,124.875,767.875,332.375,232.75,499.25,810.875,700.5,1220,1815,2335,1225,860.75,1881.25,2470,2445,1518.75,2265,2981.25,4940,4415,5863.75,1480
1762603200,1513.7999925464,2771.6124916002,4882.0749890096,17628.499996774,29754.124999223,95.449997901917,155.125,134,763,315,324.875,505,808.375,701.5,1220,1798.75,2335,1252.5,849.5,1917.5,2472.5,2445,1450,2262.5,2975,4940,4415,6008.75,1471.25
1762689600,1527.1500024982,2723.6750039831,4886.9687576061,17561.12502154,29924.87502398,95.78750038147,155.375,135.5,779,326.25,238.875,505,801.25,696.5,1220,1800,2335,1252.5,849.375,1906.25,2470,2445,1460,2255,2991.25,4940,4415,6065,1445
1762776000,1529.9625047874,2742.9375068694,4696.3812618824,17653.000027239,29567.000029702,95.812500953674,156.75,136.375,772.5,326.375,249.125,499.125,808.25,705,1221.25,1460,2327.5,1222.5,846.625,1921.25,2462.5,2445,1447.5,2255,2940,4940,4415,6065,1445
1762862400,1539.2125032786,2743.9875050001,4765.5250089755,17791.250023358,29591.000025887,97.275000572205,159.875,136,752.375,332.125,242.75,492.625,787.125,717.75,1222.5,1547.5,2305,1217.5,838.375,1940,2440,2445,1443.75,2255,2941.25,4940,4415,6065,1445
1762948800,1539.6499979254,2740.1249983199,4829.0624989569,17791.12501001,29530.625012536,97.424999237061,158.75,119.375,779.375,327.875,242.5,493.75,789.125,716.25,1256.25,1657.5,2305,1216.25,835,1938.75,2440,2447.5,1433.75,2255,2930,4940,4415,6065,1445
1763035200,1545.6625032835,2740.4250050001,4862.0625089705,17737.375023365,29516.625025887,98.025000572205,158,121.125,788.5,333.75,247.5,501.75,784.125,717.75,1223.75,1767.5,2305,1211.25,835,1933.75,2440,2450,1425,2255,2930,4940,4415,6061.25,1445
1763121600,1528.9249986652,2720.2874992788,4936.5250004204,17838.750011921,29605.500014443,97.474999427795,157.75,124.75,763.25,320.125,219.875,504,780.875,718,1225,1972.5,2335,1186.25,827.125,1948.75,2440,2450,1426.25,2255,2930,4940,4415,6155,1445
1763208000,1551.8374986891,2749.4124992602,4878.0437504128,17892.000011895,29611.750014443,101.6624994278,158.375,129.5,762.625,328.125,237.375,508.375,775.625,711.75,1223.75,1798.75,2332.5,1180,824.5,1952.5,2432.5,2447.5,1413.75,2255,2915,4940,4415,6225,1445
